K1 ;K2;K3;K4;K5
Lisences;PL1217;Procurement;Confidential;.
Lisences;PL1217;Projects;.;.
Lisences;PL1217;Projects;Development projects;.
Lisences;PL1217;Projects;Other;.
Lisences;PL1217;Strategies and plans;.;.
Lisences;PL1217;Strategies and plans;Long term;.
Lisences;PL1217;Strategies and plans;Short term;.
Lisences;PL1217;Reporting;.;.
Lisences;PL1217;Reporting;Monthly reports;.
Lisences;PL1217;Reporting;HSE;.
Lisences;PL1217;Reporting;Projects;.
Lisences;PL1217;Reporting;Production;.
Lisences;PL1217;Reporting;Subsurface;.
Lisences;PL1217;Subsurface;.;.
Lisences;PL1217;Subsurface;Geology and geophysics;.
Lisences;PL1217;Subsurface;Reservoir;.
Lisences;PL1217;Subsurface;Seismic;.
Lisences;PL1217;Subsurface;Wells;.
Lisences;PL1217;Subsurface;Common database;.
Lisences;PL1219;.;.;.
Lisences;PL1219;Agreements;.;.
Lisences;PL1219;Agreements;Commercial;.
Lisences;PL1219;Agreements;Ownership;.
Lisences;PL1219;Authorities;.;.
Lisences;PL1219;Authorities;MPE;.
Lisences;PL1219;Authorities;NPD;.
Lisences;PL1219;Authorities;PSA;.
Lisences;PL1219;Authorities;Other authorities;.
Lisences;PL1219;Financial;.;.
Lisences;PL1219;Financial;AFE;.
Lisences;PL1219;Financial;WPB;.
Lisences;PL1219;Financial;Cash calls;.
Lisences;PL1219;Financial;Estimates;.
Lisences;PL1219;Financial;Insurance;.
Lisences;PL1219;Financial;Lease accounting;.
Lisences;PL1219;Financial;Joint interest billing;.
Lisences;PL1219;Financial;RNB;.
Lisences;PL1219;Financial;Annual status report;.
Lisences;PL1219;General information;.;.
Lisences;PL1219;General information;Miscellaneous;.
Lisences;PL1219;General information;Miscellaneous;Deleted documents
Lisences;PL1219;General information;Miscellaneous;To be deleted
Lisences;PL1219;General information;3rd party information;.
Lisences;PL1219;General information;4th party information;.
Lisences;PL1219;General information;4th party information;Publications
Lisences;PL1219;General information;5th party information;.
Lisences;PL1219;General information;5th party information;Press releases
Lisences;PL1219;HSEQ;.;.
Lisences;PL1219;HSEQ;Audits;.
Lisences;PL1219;HSEQ;Incidents;.
Lisences;PL1219;HSEQ;Plans and policies;.
Lisences;PL1219;HSEQ;Statistics;.
Lisences;PL1219;HSEQ;Studies;.
Lisences;PL1219;Limited;.;.
Lisences;PL1219;Limited;Operator - Partner only;.
Lisences;PL1219;Limited;Operator only;.
Lisences;PL1219;Meetings;.;.
Lisences;PL1219;Procurement;.;.
Lisences;PL1219;Procurement;Administration;.
Lisences;PL1219;Procurement;Confidential;.
Lisences;PL1219;Projects;.;.
Lisences;PL1219;Projects;Development projects;.
Lisences;PL1219;Projects;Other;.
Lisences;PL1219;Strategies and plans;.;.
Lisences;PL1219;Strategies and plans;Long term;.
Lisences;PL1219;Strategies and plans;Short term;.
Lisences;PL1219;Reporting;.;.
Lisences;PL1219;Reporting;Monthly reports;.
Lisences;PL1219;Reporting;HSE;.
Lisences;PL1219;Reporting;Projects;.
Lisences;PL1219;Reporting;Production;.
Lisences;PL1219;Reporting;Subsurface;.
Lisences;PL1219;Subsurface;.;.
Lisences;PL1219;Subsurface;Geology and geophysics;.
Lisences;PL1219;Subsurface;Reservoir;.
Lisences;PL1219;Subsurface;Seismic;.
Lisences;PL1219;Subsurface;Wells;.
Lisences;PL1219;Subsurface;Common database;.
Lisences;PL1231;.;.;.
Lisences;PL1231;Agreements;.;.
Lisences;PL1231;Agreements;Commercial;.
Lisences;PL1231;Agreements;Ownership;.
Lisences;PL1231;Authorities;.;.
Lisences;PL1231;Authorities;MPE;.
Lisences;PL1231;Authorities;NPD;.
Lisences;PL1231;Authorities;PSA;.
Lisences;PL1231;Authorities;Other authorities;.
Lisences;PL1231;Financial;.;.
Lisences;PL1231;Financial;AFE;.
Lisences;PL1231;Financial;WPB;.
Lisences;PL1231;Financial;Cash calls;.
Lisences;PL1231;Financial;Estimates;.
Lisences;PL1231;Financial;Insurance;.
Lisences;PL1231;Financial;Lease accounting;.
Lisences;PL1231;Financial;Joint interest billing;.
Lisences;PL1231;Financial;RNB;.
Lisences;PL1231;Financial;Annual status report;.
Lisences;PL1231;General information;.;.
Lisences;PL1231;General information;Miscellaneous;.
Lisences;PL1231;General information;Miscellaneous;Deleted documents
Lisences;PL1231;General information;Miscellaneous;To be deleted
Lisences;PL1231;General information;3rd party information;.
Lisences;PL1231;General information;4th party information;.
Lisences;PL1231;General information;4th party information;Publications
Lisences;PL1231;General information;5th party information;.
Lisences;PL1231;General information;5th party information;Press releases
Lisences;PL1231;HSEQ;.;.
Lisences;PL1231;HSEQ;Audits;.
Lisences;PL1231;HSEQ;Incidents;.
Lisences;PL1231;HSEQ;Plans and policies;.
Lisences;PL1231;HSEQ;Statistics;.
Lisences;PL1231;HSEQ;Studies;.
Lisences;PL1231;Limited;.;.
Lisences;PL1231;Limited;Operator - Partner only;.
Lisences;PL1231;Limited;Operator only;.
Lisences;PL1231;Meetings;.;.
Lisences;PL1231;Procurement;.;.
Lisences;PL1231;Procurement;Administration;.
Lisences;PL1231;Procurement;Confidential;.
Lisences;PL1231;Projects;.;.
Lisences;PL1231;Projects;Development projects;.
Lisences;PL1231;Projects;Other;.
Lisences;PL1231;Strategies and plans;.;.
Lisences;PL1231;Strategies and plans;Long term;.
Lisences;PL1231;Strategies and plans;Short term;.
Lisences;PL1231;Reporting;.;.
Lisences;PL1231;Reporting;Monthly reports;.
Lisences;PL1231;Reporting;HSE;.
Lisences;PL1231;Reporting;Projects;.
Lisences;PL1231;Reporting;Production;.
Lisences;PL1231;Reporting;Subsurface;.
Lisences;PL1231;Subsurface;.;.
Lisences;PL1231;Subsurface;Geology and geophysics;.
Lisences;PL1231;Subsurface;Reservoir;.
Lisences;PL1231;Subsurface;Seismic;.
Lisences;PL1231;Subsurface;Wells;.
Lisences;PL1231;Subsurface;Common database;.
Lisences;PL1233;.;.;.
Lisences;PL1233;Agreements;.;.
Lisences;PL1233;Agreements;Commercial;.
Lisences;PL1233;Agreements;Ownership;.
Lisences;PL1233;Authorities;.;.
Lisences;PL1233;Authorities;MPE;.
Lisences;PL1233;Authorities;NPD;.
Lisences;PL1233;Authorities;PSA;.
Lisences;PL1233;Authorities;Other authorities;.
Lisences;PL1233;Financial;.;.
Lisences;PL1233;Financial;AFE;.
Lisences;PL1233;Financial;WPB;.
Lisences;PL1233;Financial;Cash calls;.
Lisences;PL1233;Financial;Estimates;.
Lisences;PL1233;Financial;Insurance;.
Lisences;PL1233;Financial;Lease accounting;.
Lisences;PL1233;Financial;Joint interest billing;.
Lisences;PL1233;Financial;RNB;.
Lisences;PL1233;Financial;Annual status report;.
Lisences;PL1233;General information;.;.
Lisences;PL1233;General information;Miscellaneous;.
Lisences;PL1233;General information;Miscellaneous;Deleted documents
Lisences;PL1233;General information;Miscellaneous;To be deleted
Lisences;PL1233;General information;3rd party information;.
Lisences;PL1233;General information;4th party information;.
Lisences;PL1233;General information;4th party information;Publications
Lisences;PL1233;General information;5th party information;.
Lisences;PL1233;General information;5th party information;Press releases
Lisences;PL1233;HSEQ;.;.
Lisences;PL1233;HSEQ;Audits;.
Lisences;PL1233;HSEQ;Incidents;.
Lisences;PL1233;HSEQ;Plans and policies;.
Lisences;PL1233;HSEQ;Statistics;.
Lisences;PL1233;HSEQ;Studies;.
Lisences;PL1233;Limited;.;.
Lisences;PL1233;Limited;Operator - Partner only;.
Lisences;PL1233;Limited;Operator only;.
Lisences;PL1233;Meetings;.;.
Lisences;PL1233;Procurement;.;.
Lisences;PL1233;Procurement;Administration;.
Lisences;PL1233;Procurement;Confidential;.
Lisences;PL1233;Projects;.;.
Lisences;PL1233;Projects;Development projects;.
Lisences;PL1233;Projects;Other;.
Lisences;PL1233;Strategies and plans;.;.
Lisences;PL1233;Strategies and plans;Long term;.
Lisences;PL1233;Strategies and plans;Short term;.
Lisences;PL1233;Reporting;.;.
Lisences;PL1233;Reporting;Monthly reports;.
Lisences;PL1233;Reporting;HSE;.
Lisences;PL1233;Reporting;Projects;.
Lisences;PL1233;Reporting;Production;.
Lisences;PL1233;Reporting;Subsurface;.
Lisences;PL1233;Subsurface;.;.
Lisences;PL1233;Subsurface;Geology and geophysics;.
Lisences;PL1233;Subsurface;Reservoir;.
Lisences;PL1233;Subsurface;Seismic;.
Lisences;PL1233;Subsurface;Wells;.
Lisences;PL1233;Subsurface;Common database;.
Lisences;AMI_RingVeiVest;.;.;.
Lisences;AMI_RingVeiVest;Agreements;.;.
Lisences;AMI_RingVeiVest;Agreements;Commercial;.
Lisences;AMI_RingVeiVest;Agreements;Ownership;.
Lisences;AMI_RingVeiVest;Authorities;.;.
Lisences;AMI_RingVeiVest;Authorities;MPE;.
Lisences;AMI_RingVeiVest;Authorities;NPD;.
Lisences;AMI_RingVeiVest;Authorities;PSA;.
Lisences;AMI_RingVeiVest;Authorities;Other authorities;.
Lisences;AMI_RingVeiVest;Financial;.;.
Lisences;AMI_RingVeiVest;Financial;AFE;.
Lisences;AMI_RingVeiVest;Financial;WPB;.
Lisences;AMI_RingVeiVest;Financial;Cash calls;.
Lisences;AMI_RingVeiVest;Financial;Estimates;.
Lisences;AMI_RingVeiVest;Financial;Insurance;.
Lisences;AMI_RingVeiVest;Financial;Lease accounting;.
Lisences;AMI_RingVeiVest;Financial;Joint interest billing;.
Lisences;AMI_RingVeiVest;Financial;RNB;.
Lisences;AMI_RingVeiVest;Financial;Annual status report;.
Lisences;AMI_RingVeiVest;General information;.;.
Lisences;AMI_RingVeiVest;General information;Miscellaneous;.
Lisences;AMI_RingVeiVest;General information;Miscellaneous;Deleted documents
Lisences;AMI_RingVeiVest;General information;Miscellaneous;To be deleted
Lisences;AMI_RingVeiVest;General information;3rd party information;.
Lisences;AMI_RingVeiVest;General information;4th party information;.
Lisences;AMI_RingVeiVest;General information;4th party information;Publications
Lisences;AMI_RingVeiVest;General information;5th party information;.
Lisences;AMI_RingVeiVest;General information;5th party information;Press releases
Lisences;AMI_RingVeiVest;HSEQ;.;.
Lisences;AMI_RingVeiVest;HSEQ;Audits;.
Lisences;AMI_RingVeiVest;HSEQ;Incidents;.
Lisences;AMI_RingVeiVest;HSEQ;Plans and policies;.
Lisences;AMI_RingVeiVest;HSEQ;Statistics;.
Lisences;AMI_RingVeiVest;HSEQ;Studies;.
Lisences;AMI_RingVeiVest;Limited;.;.
Lisences;AMI_RingVeiVest;Limited;Operator - Partner only;.
Lisences;AMI_RingVeiVest;Limited;Operator only;.
Lisences;AMI_RingVeiVest;Meetings;.;.
Lisences;AMI_RingVeiVest;Procurement;.;.
Lisences;AMI_RingVeiVest;Procurement;Administration;.
Lisences;AMI_RingVeiVest;Procurement;Confidential;.
Lisences;AMI_RingVeiVest;Projects;.;.
Lisences;AMI_RingVeiVest;Projects;Development projects;.
Lisences;AMI_RingVeiVest;Projects;Other;.
Lisences;AMI_RingVeiVest;Strategies and plans;.;.
Lisences;AMI_RingVeiVest;Strategies and plans;Long term;.
Lisences;AMI_RingVeiVest;Strategies and plans;Short term;.
Lisences;AMI_RingVeiVest;Reporting;.;.
Lisences;AMI_RingVeiVest;Reporting;Monthly reports;.
Lisences;AMI_RingVeiVest;Reporting;HSE;.
Lisences;AMI_RingVeiVest;Reporting;Projects;.
Lisences;AMI_RingVeiVest;Reporting;Production;.
Lisences;AMI_RingVeiVest;Reporting;Subsurface;.
Lisences;AMI_RingVeiVest;Subsurface;.;.
Lisences;AMI_RingVeiVest;Subsurface;Geology and geophysics;.
Lisences;AMI_RingVeiVest;Subsurface;Reservoir;.
Lisences;AMI_RingVeiVest;Subsurface;Seismic;.
Lisences;AMI_RingVeiVest;Subsurface;Wells;.
Lisences;AMI_RingVeiVest;Subsurface;Common database;.
Lisences;BA_Fram_H_Nord;.;.;.
Lisences;BA_Fram_H_Nord;Agreements;.;.
Lisences;BA_Fram_H_Nord;Agreements;Commercial;.
Lisences;BA_Fram_H_Nord;Agreements;Ownership;.
Lisences;BA_Fram_H_Nord;Authorities;.;.
Lisences;BA_Fram_H_Nord;Authorities;MPE;.
Lisences;BA_Fram_H_Nord;Authorities;NPD;.
Lisences;BA_Fram_H_Nord;Authorities;PSA;.
Lisences;BA_Fram_H_Nord;Authorities;Other authorities;.
Lisences;BA_Fram_H_Nord;Financial;.;.
Lisences;BA_Fram_H_Nord;Financial;AFE;.
Lisences;BA_Fram_H_Nord;Financial;WPB;.
Lisences;BA_Fram_H_Nord;Financial;Cash calls;.
Lisences;BA_Fram_H_Nord;Financial;Estimates;.
Lisences;BA_Fram_H_Nord;Financial;Insurance;.
Lisences;BA_Fram_H_Nord;Financial;Lease accounting;.
Lisences;BA_Fram_H_Nord;Financial;Joint interest billing;.
Lisences;BA_Fram_H_Nord;Financial;RNB;.
Lisences;BA_Fram_H_Nord;Financial;Annual status report;.
Lisences;BA_Fram_H_Nord;General information;.;.
Lisences;BA_Fram_H_Nord;General information;Miscellaneous;.
Lisences;BA_Fram_H_Nord;General information;Miscellaneous;Deleted documents
Lisences;BA_Fram_H_Nord;General information;Miscellaneous;To be deleted
Lisences;BA_Fram_H_Nord;General information;3rd party information;.
Lisences;BA_Fram_H_Nord;General information;4th party information;.
Lisences;BA_Fram_H_Nord;General information;4th party information;Publications
Lisences;BA_Fram_H_Nord;General information;5th party information;.
Lisences;BA_Fram_H_Nord;General information;5th party information;Press releases
Lisences;BA_Fram_H_Nord;HSEQ;.;.
Lisences;BA_Fram_H_Nord;HSEQ;Audits;.
Lisences;BA_Fram_H_Nord;HSEQ;Incidents;.
Lisences;BA_Fram_H_Nord;HSEQ;Plans and policies;.
Lisences;BA_Fram_H_Nord;HSEQ;Statistics;.
Lisences;BA_Fram_H_Nord;HSEQ;Studies;.
Lisences;BA_Fram_H_Nord;Limited;.;.
Lisences;BA_Fram_H_Nord;Limited;Operator - Partner only;.
Lisences;BA_Fram_H_Nord;Limited;Operator only;.
Lisences;BA_Fram_H_Nord;Meetings;.;.
Lisences;BA_Fram_H_Nord;Procurement;.;.
Lisences;BA_Fram_H_Nord;Procurement;Administration;.
Lisences;BA_Fram_H_Nord;Procurement;Confidential;.
Lisences;BA_Fram_H_Nord;Projects;.;.
Lisences;BA_Fram_H_Nord;Projects;Development projects;.
Lisences;BA_Fram_H_Nord;Projects;Other;.
Lisences;BA_Fram_H_Nord;Strategies and plans;.;.
Lisences;BA_Fram_H_Nord;Strategies and plans;Long term;.
Lisences;BA_Fram_H_Nord;Strategies and plans;Short term;.
Lisences;BA_Fram_H_Nord;Reporting;.;.
Lisences;BA_Fram_H_Nord;Reporting;Monthly reports;.
Lisences;BA_Fram_H_Nord;Reporting;HSE;.
Lisences;BA_Fram_H_Nord;Reporting;Projects;.
Lisences;BA_Fram_H_Nord;Reporting;Production;.
Lisences;BA_Fram_H_Nord;Reporting;Subsurface;.
Lisences;BA_Fram_H_Nord;Subsurface;.;.
Lisences;BA_Fram_H_Nord;Subsurface;Geology and geophysics;.
Lisences;BA_Fram_H_Nord;Subsurface;Reservoir;.
Lisences;BA_Fram_H_Nord;Subsurface;Seismic;.
Lisences;BA_Fram_H_Nord;Subsurface;Wells;.
Lisences;BA_Fram_H_Nord;Subsurface;Common database;.
Lisences;BA_SNORRE;.;.;.
Lisences;BA_SNORRE;Agreements;.;.
Lisences;BA_SNORRE;Agreements;Commercial;.
Lisences;BA_SNORRE;Agreements;Ownership;.
Lisences;BA_SNORRE;Authorities;.;.
Lisences;BA_SNORRE;Authorities;MPE;.
Lisences;BA_SNORRE;Authorities;NPD;.
Lisences;BA_SNORRE;Authorities;PSA;.
Lisences;BA_SNORRE;Authorities;Other authorities;.
Lisences;BA_SNORRE;Financial;.;.
Lisences;BA_SNORRE;Financial;AFE;.
Lisences;BA_SNORRE;Financial;WPB;.
Lisences;BA_SNORRE;Financial;Cash calls;.
Lisences;BA_SNORRE;Financial;Estimates;.
Lisences;BA_SNORRE;Financial;Insurance;.
Lisences;BA_SNORRE;Financial;Lease accounting;.
Lisences;BA_SNORRE;Financial;Joint interest billing;.
Lisences;BA_SNORRE;Financial;RNB;.
Lisences;BA_SNORRE;Financial;Annual status report;.
Lisences;BA_SNORRE;General information;.;.
Lisences;BA_SNORRE;General information;Miscellaneous;.
Lisences;BA_SNORRE;General information;Miscellaneous;Deleted documents
Lisences;BA_SNORRE;General information;Miscellaneous;To be deleted
Lisences;BA_SNORRE;General information;3rd party information;.
Lisences;BA_SNORRE;General information;4th party information;.
Lisences;BA_SNORRE;General information;4th party information;Publications
Lisences;BA_SNORRE;General information;5th party information;.
Lisences;BA_SNORRE;General information;5th party information;Press releases
Lisences;BA_SNORRE;HSEQ;.;.
Lisences;BA_SNORRE;HSEQ;Audits;.
Lisences;BA_SNORRE;HSEQ;Incidents;.
Lisences;BA_SNORRE;HSEQ;Plans and policies;.
Lisences;BA_SNORRE;HSEQ;Statistics;.
Lisences;BA_SNORRE;HSEQ;Studies;.
Lisences;BA_SNORRE;Limited;.;.
Lisences;BA_SNORRE;Limited;Operator - Partner only;.
Lisences;BA_SNORRE;Limited;Operator only;.
Lisences;BA_SNORRE;Meetings;.;.
Lisences;BA_SNORRE;Procurement;.;.
Lisences;BA_SNORRE;Procurement;Administration;.
Lisences;BA_SNORRE;Procurement;Confidential;.
Lisences;BA_SNORRE;Projects;.;.
Lisences;BA_SNORRE;Projects;Development projects;.
Lisences;BA_SNORRE;Projects;Other;.
Lisences;BA_SNORRE;Strategies and plans;.;.
Lisences;BA_SNORRE;Strategies and plans;Long term;.
Lisences;BA_SNORRE;Strategies and plans;Short term;.
Lisences;BA_SNORRE;Reporting;.;.
Lisences;BA_SNORRE;Reporting;Monthly reports;.
Lisences;BA_SNORRE;Reporting;HSE;.
Lisences;BA_SNORRE;Reporting;Projects;.
Lisences;BA_SNORRE;Reporting;Production;.
Lisences;BA_SNORRE;Reporting;Subsurface;.
Lisences;BA_SNORRE;Subsurface;.;.
Lisences;BA_SNORRE;Subsurface;Geology and geophysics;.
Lisences;BA_SNORRE;Subsurface;Reservoir;.
Lisences;BA_SNORRE;Subsurface;Seismic;.
Lisences;BA_SNORRE;Subsurface;Wells;.
Lisences;BA_SNORRE;Subsurface;Common database;.
Lisences;BA_STATFJORDO;.;.;.
Lisences;BA_STATFJORDO;Agreements;.;.
Lisences;BA_STATFJORDO;Agreements;Commercial;.
Lisences;BA_STATFJORDO;Agreements;Ownership;.
Lisences;BA_STATFJORDO;Authorities;.;.
Lisences;BA_STATFJORDO;Authorities;MPE;.
Lisences;BA_STATFJORDO;Authorities;NPD;.
Lisences;BA_STATFJORDO;Authorities;PSA;.
Lisences;BA_STATFJORDO;Authorities;Other authorities;.
Lisences;BA_STATFJORDO;Financial;.;.
Lisences;BA_STATFJORDO;Financial;AFE;.
Lisences;BA_STATFJORDO;Financial;WPB;.
Lisences;BA_STATFJORDO;Financial;Cash calls;.
Lisences;BA_STATFJORDO;Financial;Estimates;.
Lisences;BA_STATFJORDO;Financial;Insurance;.
Lisences;BA_STATFJORDO;Financial;Lease accounting;.
Lisences;BA_STATFJORDO;Financial;Joint interest billing;.
Lisences;BA_STATFJORDO;Financial;RNB;.
Lisences;BA_STATFJORDO;Financial;Annual status report;.
Lisences;BA_STATFJORDO;General information;.;.
Lisences;BA_STATFJORDO;General information;Miscellaneous;.
Lisences;BA_STATFJORDO;General information;Miscellaneous;Deleted documents
Lisences;BA_STATFJORDO;General information;Miscellaneous;To be deleted
Lisences;BA_STATFJORDO;General information;3rd party information;.
Lisences;BA_STATFJORDO;General information;4th party information;.
Lisences;BA_STATFJORDO;General information;4th party information;Publications
Lisences;BA_STATFJORDO;General information;5th party information;.
Lisences;BA_STATFJORDO;General information;5th party information;Press releases
Lisences;BA_STATFJORDO;HSEQ;.;.
Lisences;BA_STATFJORDO;HSEQ;Audits;.
Lisences;BA_STATFJORDO;HSEQ;Incidents;.
Lisences;BA_STATFJORDO;HSEQ;Plans and policies;.
Lisences;BA_STATFJORDO;HSEQ;Statistics;.
Lisences;BA_STATFJORDO;HSEQ;Studies;.
Lisences;BA_STATFJORDO;Limited;.;.
Lisences;BA_STATFJORDO;Limited;Operator - Partner only;.
Lisences;BA_STATFJORDO;Limited;Operator only;.
Lisences;BA_STATFJORDO;Meetings;.;.
Lisences;BA_STATFJORDO;Procurement;.;.
Lisences;BA_STATFJORDO;Procurement;Administration;.
Lisences;BA_STATFJORDO;Procurement;Confidential;.
Lisences;BA_STATFJORDO;Projects;.;.
Lisences;BA_STATFJORDO;Projects;Development projects;.
Lisences;BA_STATFJORDO;Projects;Other;.
Lisences;BA_STATFJORDO;Strategies and plans;.;.
Lisences;BA_STATFJORDO;Strategies and plans;Long term;.
Lisences;BA_STATFJORDO;Strategies and plans;Short term;.
Lisences;BA_STATFJORDO;Reporting;.;.
Lisences;BA_STATFJORDO;Reporting;Monthly reports;.
Lisences;BA_STATFJORDO;Reporting;HSE;.
Lisences;BA_STATFJORDO;Reporting;Projects;.
Lisences;BA_STATFJORDO;Reporting;Production;.
Lisences;BA_STATFJORDO;Reporting;Subsurface;.
Lisences;BA_STATFJORDO;Subsurface;.;.
Lisences;BA_STATFJORDO;Subsurface;Geology and geophysics;.
Lisences;BA_STATFJORDO;Subsurface;Reservoir;.
Lisences;BA_STATFJORDO;Subsurface;Seismic;.
Lisences;BA_STATFJORDO;Subsurface;Wells;.
Lisences;BA_STATFJORDO;Subsurface;Common database;.
Lisences;BA_SYGNA;.;.;.
Lisences;BA_SYGNA;Agreements;.;.
Lisences;BA_SYGNA;Agreements;Commercial;.
Lisences;BA_SYGNA;Agreements;Ownership;.
Lisences;BA_SYGNA;Authorities;.;.
Lisences;BA_SYGNA;Authorities;MPE;.
Lisences;BA_SYGNA;Authorities;NPD;.
Lisences;BA_SYGNA;Authorities;PSA;.
Lisences;BA_SYGNA;Authorities;Other authorities;.
Lisences;BA_SYGNA;Financial;.;.
Lisences;BA_SYGNA;Financial;AFE;.
Lisences;BA_SYGNA;Financial;WPB;.
Lisences;BA_SYGNA;Financial;Cash calls;.
Lisences;BA_SYGNA;Financial;Estimates;.
Lisences;BA_SYGNA;Financial;Insurance;.
Lisences;BA_SYGNA;Financial;Lease accounting;.
Lisences;BA_SYGNA;Financial;Joint interest billing;.
Lisences;BA_SYGNA;Financial;RNB;.
Lisences;BA_SYGNA;Financial;Annual status report;.
Lisences;BA_SYGNA;General information;.;.
Lisences;BA_SYGNA;General information;Miscellaneous;.
Lisences;BA_SYGNA;General information;Miscellaneous;Deleted documents
Lisences;BA_SYGNA;General information;Miscellaneous;To be deleted
Lisences;BA_SYGNA;General information;3rd party information;.
Lisences;BA_SYGNA;General information;4th party information;.
Lisences;BA_SYGNA;General information;4th party information;Publications
Lisences;BA_SYGNA;General information;5th party information;.
Lisences;BA_SYGNA;General information;5th party information;Press releases
Lisences;BA_SYGNA;HSEQ;.;.
Lisences;BA_SYGNA;HSEQ;Audits;.
Lisences;BA_SYGNA;HSEQ;Incidents;.
Lisences;BA_SYGNA;HSEQ;Plans and policies;.
Lisences;BA_SYGNA;HSEQ;Statistics;.
Lisences;BA_SYGNA;HSEQ;Studies;.
Lisences;BA_SYGNA;Limited;.;.
Lisences;BA_SYGNA;Limited;Operator - Partner only;.
Lisences;BA_SYGNA;Limited;Operator only;.
Lisences;BA_SYGNA;Meetings;.;.
Lisences;BA_SYGNA;Procurement;.;.
Lisences;BA_SYGNA;Procurement;Administration;.
Lisences;BA_SYGNA;Procurement;Confidential;.
Lisences;BA_SYGNA;Projects;.;.
Lisences;BA_SYGNA;Projects;Development projects;.
Lisences;BA_SYGNA;Projects;Other;.
Lisences;BA_SYGNA;Strategies and plans;.;.
Lisences;BA_SYGNA;Strategies and plans;Long term;.
Lisences;BA_SYGNA;Strategies and plans;Short term;.
Lisences;BA_SYGNA;Reporting;.;.
Lisences;BA_SYGNA;Reporting;Monthly reports;.
Lisences;BA_SYGNA;Reporting;HSE;.
Lisences;BA_SYGNA;Reporting;Projects;.
Lisences;BA_SYGNA;Reporting;Production;.
Lisences;BA_SYGNA;Reporting;Subsurface;.
Lisences;BA_SYGNA;Subsurface;.;.
Lisences;BA_SYGNA;Subsurface;Geology and geophysics;.
Lisences;BA_SYGNA;Subsurface;Reservoir;.
Lisences;BA_SYGNA;Subsurface;Seismic;.
Lisences;BA_SYGNA;Subsurface;Wells;.
Lisences;BA_SYGNA;Subsurface;Common database;.
Lisences;BA_VEGA;.;.;.
Lisences;BA_VEGA;Agreements;.;.
Lisences;BA_VEGA;Agreements;Commercial;.
Lisences;BA_VEGA;Agreements;Ownership;.
Lisences;BA_VEGA;Authorities;.;.
Lisences;BA_VEGA;Authorities;MPE;.
Lisences;BA_VEGA;Authorities;NPD;.
Lisences;BA_VEGA;Authorities;PSA;.
Lisences;BA_VEGA;Authorities;Other authorities;.
Lisences;BA_VEGA;Financial;.;.
Lisences;BA_VEGA;Financial;AFE;.
Lisences;BA_VEGA;Financial;WPB;.
Lisences;BA_VEGA;Financial;Cash calls;.
Lisences;BA_VEGA;Financial;Estimates;.
Lisences;BA_VEGA;Financial;Insurance;.
Lisences;BA_VEGA;Financial;Lease accounting;.
Lisences;BA_VEGA;Financial;Joint interest billing;.
Lisences;BA_VEGA;Financial;RNB;.
Lisences;BA_VEGA;Financial;Annual status report;.
Lisences;BA_VEGA;General information;.;.
Lisences;BA_VEGA;General information;Miscellaneous;.
Lisences;BA_VEGA;General information;Miscellaneous;Deleted documents
Lisences;BA_VEGA;General information;Miscellaneous;To be deleted
Lisences;BA_VEGA;General information;3rd party information;.
Lisences;BA_VEGA;General information;4th party information;.
Lisences;BA_VEGA;General information;4th party information;Publications
Lisences;BA_VEGA;General information;5th party information;.
Lisences;BA_VEGA;General information;5th party information;Press releases
Lisences;BA_VEGA;HSEQ;.;.
Lisences;BA_VEGA;HSEQ;Audits;.
Lisences;BA_VEGA;HSEQ;Incidents;.
Lisences;BA_VEGA;HSEQ;Plans and policies;.
Lisences;BA_VEGA;HSEQ;Statistics;.
Lisences;BA_VEGA;HSEQ;Studies;.
Lisences;BA_VEGA;Limited;.;.
Lisences;BA_VEGA;Limited;Operator - Partner only;.
Lisences;BA_VEGA;Limited;Operator only;.
Lisences;BA_VEGA;Meetings;.;.
Lisences;BA_VEGA;Procurement;.;.
Lisences;BA_VEGA;Procurement;Administration;.
Lisences;BA_VEGA;Procurement;Confidential;.
Lisences;BA_VEGA;Projects;.;.
Lisences;BA_VEGA;Projects;Development projects;.
Lisences;BA_VEGA;Projects;Other;.
Lisences;BA_VEGA;Strategies and plans;.;.
Lisences;BA_VEGA;Strategies and plans;Long term;.
Lisences;BA_VEGA;Strategies and plans;Short term;.
Lisences;BA_VEGA;Reporting;.;.
Lisences;BA_VEGA;Reporting;Monthly reports;.
Lisences;BA_VEGA;Reporting;HSE;.
Lisences;BA_VEGA;Reporting;Projects;.
Lisences;BA_VEGA;Reporting;Production;.
Lisences;BA_VEGA;Reporting;Subsurface;.
Lisences;BA_VEGA;Subsurface;.;.
Lisences;BA_VEGA;Subsurface;Geology and geophysics;.
Lisences;BA_VEGA;Subsurface;Reservoir;.
Lisences;BA_VEGA;Subsurface;Seismic;.
Lisences;BA_VEGA;Subsurface;Wells;.
Lisences;BA_VEGA;Subsurface;Common database;.
Lisences;TL_Knarr_Gas_Pipeline;.;.;.
Lisences;TL_Knarr_Gas_Pipeline;Agreements;.;.
Lisences;TL_Knarr_Gas_Pipeline;Agreements;Commercial;.
Lisences;TL_Knarr_Gas_Pipeline;Agreements;Ownership;.
Lisences;TL_Knarr_Gas_Pipeline;Authorities;.;.
Lisences;TL_Knarr_Gas_Pipeline;Authorities;MPE;.
Lisences;TL_Knarr_Gas_Pipeline;Authorities;NPD;.
